Price,Close,High,Low,Open,Volume
Ticker,BDT=X,BDT=X,BDT=X,BDT=X,BDT=X
Date,,,,,
2002-04-01,57.25,57.5,57.0,57.25,0
2003-01-02,57.900001525878906,58.150001525878906,57.650001525878906,57.900001525878906,0
2003-04-21,58.20000076293945,58.45000076293945,57.95000076293945,58.20000076293945,0
2003-12-01,56.61199951171875,56.61199951171875,56.61199951171875,56.61199951171875,0
2003-12-02,56.70600128173828,56.70600128173828,56.70600128173828,56.70600128173828,0
2003-12-03,56.77799987792969,56.77799987792969,56.77799987792969,56.77799987792969,0
2003-12-04,56.73400115966797,56.73400115966797,56.73400115966797,56.73400115966797,0
2003-12-05,56.75899887084961,56.75899887084961,56.75899887084961,56.75899887084961,0
2003-12-08,56.652000427246094,56.652000427246094,56.652000427246094,56.652000427246094,0
2003-12-09,56.82400131225586,56.82400131225586,56.82400131225586,56.82400131225586,0
2003-12-10,56.637001037597656,56.637001037597656,56.637001037597656,56.637001037597656,0
2003-12-11,56.59000015258789,56.59000015258789,56.59000015258789,56.59000015258789,0
2003-12-12,56.617000579833984,56.617000579833984,56.617000579833984,56.617000579833984,0
2003-12-15,56.599998474121094,56.599998474121094,56.599998474121094,56.599998474121094,0
2003-12-16,56.58700180053711,56.58700180053711,56.58700180053711,56.58700180053711,0
2003-12-17,56.895999908447266,56.895999908447266,56.895999908447266,56.895999908447266,0
2003-12-18,56.68000030517578,56.68000030517578,56.68000030517578,56.68000030517578,0
2003-12-19,56.57400131225586,56.57400131225586,56.57400131225586,56.57400131225586,0
2003-12-22,56.68000030517578,56.68000030517578,56.68000030517578,56.68000030517578,0
2003-12-23,57.042999267578125,57.042999267578125,57.042999267578125,57.042999267578125,0
2003-12-29,57.22999954223633,57.22999954223633,57.22999954223633,57.22999954223633,0
2003-12-30,57.005001068115234,57.005001068115234,57.005001068115234,57.005001068115234,0
2003-12-31,56.45600128173828,56.45600128173828,56.45600128173828,56.45600128173828,0
2004-01-02,57.2239990234375,57.249000549316406,57.249000549316406,57.249000549316406,0
2004-01-05,57.23400115966797,57.23400115966797,57.23400115966797,57.23400115966797,0
2004-01-06,56.92399978637695,56.92399978637695,56.92399978637695,56.92399978637695,0
2004-01-07,57.237998962402344,57.237998962402344,57.237998962402344,57.237998962402344,0
2004-01-08,57.099998474121094,57.099998474121094,57.099998474121094,57.099998474121094,0
2004-01-09,56.99300003051758,56.99300003051758,56.99300003051758,56.99300003051758,0
2004-01-12,57.28300094604492,57.28300094604492,57.28300094604492,57.28300094604492,0
2004-01-13,57.327999114990234,57.327999114990234,57.327999114990234,57.327999114990234,0
2004-01-14,57.25400161743164,57.25400161743164,57.25400161743164,57.25400161743164,0
2004-01-15,57.233001708984375,57.233001708984375,57.233001708984375,57.233001708984375,0
2004-01-16,57.0099983215332,57.0099983215332,57.0099983215332,57.0099983215332,0
